episode,env_seed,obs_mode,network_type,dueling,double_dqn,per,n_step,lexicographic,return,steps,score,broken_bricks,remaining_bricks,clear,lives,terminal_reason,epsilon,loss,td_error_abs_mean,q_mean,q_max,replay_size,global_step,wall_clock_sec
136,136,hybrid,cnn,1,1,0,1,0,148.2300000000009,177,1,1,81,0,0,no_lives,0.521314,8.535238982593945,8.816344034873833,70.59919174108128,1196.6401363739187,25194,25194,1.0328907879884355
137,137,hybrid,cnn,1,1,0,1,0,3339.5699999999406,1043,17,17,65,0,0,no_lives,0.5014970000000001,8.73918774258256,9.025204193557784,72.69442827658136,1249.816302759421,26237,26237,6.020178990031127
138,138,hybrid,cnn,1,1,0,1,0,149.26000000000042,74,1,1,81,0,0,no_lives,0.5000910000000001,9.315554741266611,9.608346088512524,77.24310447074272,1360.9368941848343,26311,26311,0.43436276400461793
139,139,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.49843800000000005,9.1314934478409,9.421973891641901,75.80267763685906,1361.147680523752,26398,26398,0.49919982301071286
140,140,hybrid,cnn,1,1,0,1,0,349.1300000000005,87,2,2,80,0,0,no_lives,0.49678500000000003,9.005571633919903,9.298185419762271,76.74430009688454,1277.6939202670394,26485,26485,0.5060937679954804
141,141,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.495227,9.156656776986472,9.45000311223472,75.9025538839945,1299.716427686738,26567,26567,0.46796165400883183
142,142,hybrid,cnn,1,1,0,1,0,347.1700000000019,283,2,2,80,0,0,no_lives,0.48985,8.96192241810236,9.254381031535118,74.71076957244334,1256.6220768904939,26850,26850,1.6398527930141427
143,143,hybrid,cnn,1,1,0,1,0,149.21000000000043,79,1,1,81,0,0,no_lives,0.48834900000000003,8.722849966604498,9.017416109012652,77.13576270960554,1391.3752495488034,26929,26929,0.4573192510288209
144,144,hybrid,cnn,1,1,0,1,0,148.96000000000058,104,1,1,81,0,0,no_lives,0.48637299999999994,8.695291895132799,8.983047654995552,75.3756701029264,1307.174703157865,27033,27033,0.600370830972679
145,145,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.484777,9.480615241186959,9.764133759907313,78.8934234891619,1373.4911811465308,27117,27117,0.48479148000478745
146,146,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.4829530000000001,9.31575109064579,9.600227693716684,76.76814305782318,1360.3016770680745,27213,27213,0.5591388829634525
147,147,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.48112900000000003,8.849826882282892,9.133651127417883,78.05272813638051,1385.161870956421,27309,27309,0.5623036019969732
148,148,hybrid,cnn,1,1,0,1,0,149.21000000000043,79,1,1,81,0,0,no_lives,0.47962800000000005,9.243347693093215,9.533908294726022,78.300593074364,1364.568656824812,27388,27388,0.46414081001421437
149,149,hybrid,cnn,1,1,0,1,0,348.2800000000009,172,2,2,80,0,0,no_lives,0.47636,9.070600182511086,9.360847389975259,77.83170329692751,1373.875883945199,27560,27560,0.9982484810170718
150,150,hybrid,cnn,1,1,0,1,0,945.9100000000032,409,5,5,77,0,0,no_lives,0.46858900000000003,9.007685852517126,9.298671589503952,77.63419249704823,1372.0439399402123,27969,27969,2.3811940670129843
151,151,hybrid,cnn,1,1,0,1,0,149.19000000000045,81,1,1,81,0,0,no_lives,0.46704999999999997,9.77767217895131,10.06669314702352,79.1031236530822,1370.7221642011477,28050,28050,0.47429551201639697
152,152,hybrid,cnn,1,1,0,1,0,745.5100000000037,449,4,4,78,0,0,no_lives,0.458519,9.225804568930034,9.512530581722812,79.80670519448601,1389.659252209228,28499,28499,2.6000649589695968
153,153,hybrid,cnn,1,1,0,1,0,149.02000000000052,98,1,1,81,0,0,no_lives,0.456657,9.043646831901706,9.332796048144905,77.2506215621014,1253.6421782824457,28597,28597,0.5698328770231456
154,154,hybrid,cnn,1,1,0,1,0,149.2400000000004,76,1,1,81,0,0,no_lives,0.4552130000000001,9.34383627615477,9.633213036938718,80.03502624913266,1440.0706971821032,28673,28673,0.4424136280431412
155,155,hybrid,cnn,1,1,0,1,0,349.0800000000005,92,2,2,80,0,0,no_lives,0.453465,9.048454217288805,9.337005698162576,78.97776363206947,1417.2522470225458,28765,28765,0.5311550699989311
156,156,hybrid,cnn,1,1,0,1,0,348.8000000000007,120,2,2,80,0,0,no_lives,0.45118500000000006,9.167476006348927,9.458946041266124,77.55644025802613,1334.5943435668946,28885,28885,0.6969088889891282
157,157,hybrid,cnn,1,1,0,1,0,744.110000000005,589,4,4,78,0,0,no_lives,0.439994,9.249632677521891,9.538883040837804,80.37691916836543,1448.3259221904348,29474,29474,3.4137391410185955
158,158,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.43820800000000004,9.046580639291317,9.3372252088912,78.84094818602217,1293.9975014544548,29568,29568,0.5421729930094443
159,159,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.43646000000000007,9.676035139871681,9.968460010445636,80.44694419529127,1398.711866295856,29660,29660,0.5374335359665565
160,160,hybrid,cnn,1,1,0,1,0,149.23000000000042,77,1,1,81,0,0,no_lives,0.43499699999999997,9.152636168839095,9.443643012604156,79.41562657542043,1438.3995591200792,29737,29737,0.44781656499253586
161,161,hybrid,cnn,1,1,0,1,0,349.1600000000005,84,2,2,80,0,0,no_lives,0.43340100000000004,9.29745816616785,9.591078031630744,79.52165090470086,1293.9760916573662,29821,29821,0.48644486599368975
162,162,hybrid,cnn,1,1,0,1,0,348.2600000000009,174,2,2,80,0,0,no_lives,0.430095,9.003396272659302,9.293644587198893,79.2927004277021,1349.9721023734958,29995,29995,1.0173533369670622
163,163,hybrid,cnn,1,1,0,1,0,148.95000000000056,105,1,1,81,0,0,no_lives,0.42810000000000004,9.559358669462657,9.85049787248884,83.13368849981399,1455.061781529018,30100,30100,0.60818666202249
164,164,hybrid,cnn,1,1,0,1,0,348.31000000000085,169,2,2,80,0,0,no_lives,0.42488899999999996,9.367699840365077,9.65652836850409,81.48841853395722,1393.5727672689766,30269,30269,0.9822243789676577
165,165,hybrid,cnn,1,1,0,1,0,349.1300000000005,87,2,2,80,0,0,no_lives,0.42323600000000006,9.63364708012548,9.927138218934509,83.14540433335578,1583.1100267432203,30356,30356,0.5036065049935132
166,166,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.42135500000000004,9.359189120205967,9.650978916823261,82.3751976321442,1450.448337747593,30455,30455,0.5764623339637183
167,167,hybrid,cnn,1,1,0,1,0,2538.7599999999484,1124,13,13,69,0,0,no_lives,0.399999,9.492426688136579,9.785960815979493,83.57678786036807,1444.3593629178627,31579,31579,6.450327885977458
168,168,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.3980610000000001,9.968386168573417,10.263817165412155,86.05372253118777,1510.0950796089921,31681,31681,0.5931833990034647
169,169,hybrid,cnn,1,1,0,1,0,349.1800000000005,82,2,2,80,0,0,no_lives,0.39650299999999994,9.52970389040505,9.822700727276686,85.81601017277416,1545.9882030952267,31763,31763,0.4814662210410461
170,170,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.3949070000000001,9.416672530628386,9.712999673116775,85.51880636669341,1439.9108588809058,31847,31847,0.49372124997898936
171,171,hybrid,cnn,1,1,0,1,0,348.4900000000008,151,2,2,80,0,0,no_lives,0.3920380000000001,9.521963340557175,9.817458714870428,85.22630838053117,1523.6856588401542,31998,31998,0.8797226650058292
172,172,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.3904230000000001,9.686188007803525,9.976815751019647,86.70290087531595,1580.9948859719668,32083,32083,0.49978124198969454
173,173,hybrid,cnn,1,1,0,1,0,348.37000000000086,163,2,2,80,0,0,no_lives,0.38732599999999995,9.771853256810662,10.062397406876453,88.13486990899396,1628.1783057838861,32246,32246,0.9477221280103549
174,174,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.3855970000000001,9.304500160636483,9.597579977014563,87.38658544519446,1440.0845471057264,32337,32337,0.5240795569843613
175,175,hybrid,cnn,1,1,0,1,0,149.21000000000043,79,1,1,81,0,0,no_lives,0.384096,9.891202413583104,10.184480980981755,87.47272158272659,1533.1502948229827,32416,32416,0.46613997395616025
176,176,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.38208200000000003,9.80406032418305,10.096317133813534,85.82008433791826,1458.6765021558078,32522,32522,0.6213113099802285
177,177,hybrid,cnn,1,1,0,1,0,149.18000000000046,82,1,1,81,0,0,no_lives,0.3805240000000001,9.696544996122034,9.991442732694672,87.23858070373535,1509.7101507419493,32604,32604,0.478853813954629
178,178,hybrid,cnn,1,1,0,1,0,348.9600000000006,104,2,2,80,0,0,no_lives,0.3785480000000001,9.550923764705658,9.844076532583971,86.61262978040256,1473.2048515906702,32708,32708,0.6084038679837249
179,179,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.3768570000000001,9.721167891213064,10.01551518279515,87.2245547691088,1485.0643255683813,32797,32797,0.5170057729701512
180,180,hybrid,cnn,1,1,0,1,0,149.2400000000004,76,1,1,81,0,0,no_lives,0.375413,9.321131386254963,9.61672428407167,84.81314257571572,1447.6567366750617,32873,32873,0.4434998949873261
181,181,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.373684,9.427256861885825,9.723252804724725,86.03000196519788,1415.6568019992703,32964,32964,0.5286439720075577
182,182,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.3718030000000001,9.753838071919452,10.046258483270202,87.20063226873225,1497.656989203559,33063,33063,0.57644244201947
183,183,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.370074,10.271941043518401,10.566166002671798,91.04583597707224,1698.2271305964543,33154,33154,0.5210192439844832
184,184,hybrid,cnn,1,1,0,1,0,744.7700000000041,523,4,4,78,0,0,no_lives,0.36013700000000004,9.723100030399417,10.018557312383706,88.98286001085096,1550.2466875298758,33677,33677,3.0058561530313455
185,185,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.35838900000000007,10.242004161295684,10.539983599082284,90.3344614609428,1535.158711972444,33769,33769,0.5311802999931388
186,186,hybrid,cnn,1,1,0,1,0,149.2400000000004,76,1,1,81,0,0,no_lives,0.35694500000000007,10.051867949335199,10.348135377231397,87.54233646392822,1566.7725886294716,33845,33845,0.4412228859728202
187,187,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.355159,9.2697589194521,9.566643415613377,87.72991172303544,1439.7459859645112,33939,33939,0.5463672130135819
188,188,hybrid,cnn,1,1,0,1,0,348.47000000000077,153,2,2,80,0,0,no_lives,0.352252,9.946329668456434,10.243620682386013,90.30188083025365,1568.0952850541257,34092,34092,0.8961203209473751
189,189,hybrid,cnn,1,1,0,1,0,149.14000000000047,86,1,1,81,0,0,no_lives,0.3506180000000001,9.64215810354366,9.939006528189015,91.74658899529035,1543.4121555062227,34178,34178,0.5020236970158294
190,190,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.34896499999999997,10.170075723494607,10.468806727179166,91.34189158472522,1656.6364430394665,34265,34265,0.5087581680272706
191,191,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.347179,10.016953656013976,10.31457481485732,92.00152482377722,1608.9024249137717,34359,34359,0.5492187929921784
192,192,hybrid,cnn,1,1,0,1,0,349.1300000000005,87,2,2,80,0,0,no_lives,0.345526,9.580015801835334,9.880942602267211,93.35419867504602,1608.8430386247305,34446,34446,0.5043064589845017
193,193,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.34393000000000007,9.739282778331212,10.037015835444132,90.20928083147321,1584.1004064650763,34530,34530,0.4872444969951175
194,194,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.34227700000000005,9.631425588980488,9.930724154943707,89.52789631109128,1609.2494085903825,34617,34617,0.5063368389965035
195,195,hybrid,cnn,1,1,0,1,0,346.78000000000225,322,2,2,80,0,0,no_lives,0.3361590000000001,9.934444003964062,10.235370388682584,90.86935119155031,1599.163005757776,34939,34939,1.8708890569978394
196,196,hybrid,cnn,1,1,0,1,0,149.02000000000052,98,1,1,81,0,0,no_lives,0.33429699999999996,9.628860376319107,9.929678274660695,90.89545783218072,1614.4807434082031,35037,35037,0.5745622030226514
197,197,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.3325490000000001,10.27171962675841,10.571753916533098,94.79482086845066,1731.5152030613112,35129,35129,0.5422214799909852
198,198,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.3308960000000001,10.315062287210049,10.614397317513653,93.60007630271473,1780.1365152994792,35216,35216,0.5134349290165119
199,199,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.32924300000000006,10.335765427556531,10.636895810050525,93.86565022084905,1547.9994640131106,35303,35303,0.5161144610028714
200,200,hybrid,cnn,1,1,0,1,0,149.23000000000042,77,1,1,81,0,0,no_lives,0.32778000000000007,9.648458728542575,9.94854991466968,90.97692881002055,1463.789014940138,35380,35380,0.45468789199367166
201,201,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.32586099999999996,9.871906077507699,10.171123056128474,93.20284241024811,1654.0928344726562,35481,35481,0.594899630988948
202,202,hybrid,cnn,1,1,0,1,0,149.00000000000054,100,1,1,81,0,0,no_lives,0.32396100000000005,9.57044720172882,9.873088946342468,91.01946510314941,1537.8247314453124,35581,35581,0.5905180139816366
203,203,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.3221370000000001,9.96244877576828,10.26578657825788,92.4272648493449,1532.3922259012859,35677,35677,0.5660736609715968
204,204,hybrid,cnn,1,1,0,1,0,149.26000000000042,74,1,1,81,0,0,no_lives,0.320731,9.983533736821768,10.286957412152677,92.5294339979017,1591.7231024664802,35751,35751,0.437810747011099
205,205,hybrid,cnn,1,1,0,1,0,148.96000000000058,104,1,1,81,0,0,no_lives,0.3187550000000001,10.101921682174389,10.40456946538045,93.63204493889442,1677.1116321270283,35855,35855,0.6061032259603962
206,206,hybrid,cnn,1,1,0,1,0,349.01000000000056,99,2,2,80,0,0,no_lives,0.316874,9.733240811511724,10.034984487475771,91.5804057265773,1571.7449445628156,35954,35954,0.5728162799496204
207,207,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.315145,9.48979164479853,9.787172003106756,91.79209677727668,1625.7400311480512,36045,36045,0.5327337229973637
208,208,hybrid,cnn,1,1,0,1,0,349.03000000000054,97,2,2,80,0,0,no_lives,0.31330199999999997,10.153013779944981,10.450742637988219,93.9489635192242,1747.003798651941,36142,36142,0.5688483669655398
209,209,hybrid,cnn,1,1,0,1,0,549.0100000000006,99,3,3,79,0,0,no_lives,0.31142100000000006,9.593522775052774,9.891226238674587,92.63814822110263,1596.2530671707307,36241,36241,0.5772052520187572
210,210,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.30976800000000004,9.739075293486145,10.034482999779712,93.28529550837375,1650.3714641702586,36328,36328,0.5073276440380141
211,211,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.30803899999999995,9.721489172715406,10.017835533225929,93.0122072827685,1635.759528191535,36419,36419,0.5389540789765306
212,212,hybrid,cnn,1,1,0,1,0,149.18000000000046,82,1,1,81,0,0,no_lives,0.306481,10.061406449573797,10.36331399475656,94.11888187687572,1594.941634015339,36501,36501,0.4845422229846008
213,213,hybrid,cnn,1,1,0,1,0,349.1500000000005,85,2,2,80,0,0,no_lives,0.30486599999999997,9.941678451089299,10.239808301364674,92.98157528147978,1710.2237031824448,36586,36586,0.49639924004441127
214,214,hybrid,cnn,1,1,0,1,0,348.3500000000008,165,2,2,80,0,0,no_lives,0.30173099999999997,9.586301439458675,9.884320244644627,91.22063755844579,1502.0185887192235,36751,36751,0.9734046889934689
215,215,hybrid,cnn,1,1,0,1,0,148.9100000000006,109,1,1,81,0,0,no_lives,0.29966000000000004,9.711813239876284,10.012431989022351,92.45929326048685,1686.5906629649871,36860,36860,0.6392527400166728
216,216,hybrid,cnn,1,1,0,1,0,149.0700000000005,93,1,1,81,0,0,no_lives,0.29789299999999996,10.152505449069444,10.453524892048168,93.58042948733095,1812.1707855552756,36953,36953,0.5466767069883645
217,217,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.2961830000000001,9.207184012730917,9.504688469568888,91.52160352071127,1695.366842312283,37043,37043,0.5306086309719831
218,218,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.29430200000000006,9.44212739154546,9.734884796720563,92.60120353313407,1668.7887160175978,37142,37142,0.5882543370244093
219,219,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.292516,9.762866030348109,10.060306944745653,92.57825827091298,1640.4291706491024,37236,37236,0.5554255190072581
220,220,hybrid,cnn,1,1,0,1,0,148.96000000000058,104,1,1,81,0,0,no_lives,0.29054,9.633948128957014,9.932476057456089,93.66773297236516,1759.2730167095478,37340,37340,0.6213431099895388
221,221,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.28875400000000007,9.534061832630888,9.830932155568549,94.48042954789831,1754.6707581865026,37434,37434,0.559519998030737
222,222,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.28713900000000003,9.722111438302433,10.019247066273408,91.40954015395221,1607.5184498506435,37519,37519,0.5071358499699272
223,223,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.285258,9.257163124855118,9.552848603990343,91.90958751331677,1627.9112024788906,37618,37618,0.5891164210042916
224,224,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.28366199999999997,9.742891493297758,10.043994790031796,93.53246752421062,1606.855444771903,37702,37702,0.5011001410312019
225,225,hybrid,cnn,1,1,0,1,0,149.20000000000044,80,1,1,81,0,0,no_lives,0.282142,9.71588414311409,10.016020792722703,90.30365686416626,1569.9347953796387,37782,37782,0.4819937970023602
226,226,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.28052699999999997,9.317272253597483,9.617360148710363,93.30517452464385,1742.7486119887408,37867,37867,0.5098316009971313
227,227,hybrid,cnn,1,1,0,1,0,149.21000000000043,79,1,1,81,0,0,no_lives,0.279026,9.47453504272654,9.77211125892929,92.17734759366965,1714.0795427153382,37946,37946,0.467814962961711
228,228,hybrid,cnn,1,1,0,1,0,349.09000000000054,91,2,2,80,0,0,no_lives,0.277297,9.543174125336028,9.841725029788174,93.97611991127769,1506.2058668870193,38037,38037,0.5363377089961432
229,229,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.275644,9.947830035768707,10.2439015377527,95.3906065842201,1824.3211241974227,38124,38124,0.5140197470318526
230,230,hybrid,cnn,1,1,0,1,0,6724.739999999579,2526,34,34,48,0,0,no_lives,0.22765000000000013,10.25765314879912,10.561620585425732,100.09796267922493,1730.0159463406742,40650,40650,14.582573020015843
231,231,hybrid,cnn,1,1,0,1,0,149.2800000000004,72,1,1,81,0,0,no_lives,0.22628199999999998,10.943122327327728,11.254629572232565,105.97482045491536,1824.1684985690647,40722,40722,0.43175132700707763
232,232,hybrid,cnn,1,1,0,1,0,149.2400000000004,76,1,1,81,0,0,no_lives,0.22483799999999998,10.816124941173353,11.128056206201252,103.62963827032792,1746.84398932206,40798,40798,0.4540101030142978
233,233,hybrid,cnn,1,1,0,1,0,348.4200000000008,158,2,2,80,0,0,no_lives,0.22183600000000003,10.5779888931709,10.890697391727302,105.27241284334207,1789.5002136230469,40956,40956,0.9475555960088968
234,234,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.22005000000000008,10.412249859343184,10.723519381056441,107.71397683975545,1775.318490535655,41050,41050,0.5659404150210321
235,235,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.21839700000000006,10.567043463389078,10.881334573373028,106.73823968295393,1823.6446736653645,41137,41137,0.5261857800069265
236,236,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.21651600000000004,10.709462445191663,11.021655333162558,107.30438139944366,1879.5096959586094,41236,41236,0.594682636030484
237,237,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.21486300000000003,10.608382899185706,10.921783869293915,107.44558040575049,1929.8218531115301,41323,41323,0.5248573900316842
238,238,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.21330500000000008,11.016794117485604,11.330626545882806,109.51172898455364,1947.2116252620046,41405,41405,0.4965554479858838
239,239,hybrid,cnn,1,1,0,1,0,346.4700000000025,353,2,2,80,0,0,no_lives,0.20659800000000006,10.682859207347837,10.996129252079864,106.67863537839722,1873.7596777897043,41758,41758,2.126000504998956
